age,country_region,device_type,education_background,course_level,course_category,week_of_year,sessions,time_spent_hours,videos_watched,quiz_attempts,assignments_submitted,forum_posts,avg_quiz_score,attendance_rate,completion_status,final_score
16.0,2,0,1,1,2,50.0,16.0,10.3,40.0,8.0,3.0,2.0,77.7,0.906,1.0,98.7
23.0,0,1,2,1,3,47.0,10.0,22.6,3.0,4.0,6.0,1.0,66.9,0.922,0.0,74.6
21.0,2,1,2,0,4,46.0,34.0,24.2,15.0,7.0,7.0,3.5,57.2,0.656,0.0,70.3
21.0,3,1,1,2,1,8.0,10.0,5.6,20.0,10.0,0.0,3.0,57.7,0.778,0.0,53.8
21.0,2,1,1,1,4,24.0,46.0,4.8,53.0,11.0,5.0,1.0,42.4,1.0,0.0,66.5
21.0,1,0,0,1,4,22.0,18.0,38.8,36.0,9.0,4.0,1.0,49.2,0.616,0.0,62.1
32.0,0,0,2,1,0,15.0,22.0,14.2,43.0,6.0,6.0,1.0,51.6,0.912,0.0,74.8
16.0,2,1,0,1,4,40.0,12.0,12.8,14.0,10.0,2.0,1.0,75.0,0.743,1.0,98.1
22.0,2,1,3,2,2,25.0,9.0,13.3,10.0,12.0,2.0,0.0,42.7,0.696,0.0,43.3
23.0,1,1,2,0,3,7.0,16.0,32.1,35.0,6.0,5.0,2.0,92.1,1.0,1.0,97.4
16.0,2,0,3,0,2,5.0,12.0,24.1,17.0,8.0,5.0,2.0,43.1,0.736,0.0,70.5
30.0,0,0,2,1,1,10.0,46.0,4.8,68.0,13.0,4.0,0.0,71.3,0.921,0.0,69.8
24.0,4,0,3,0,4,52.0,10.0,11.1,22.0,3.0,2.0,0.0,74.3,0.872,1.0,91.4
16.0,1,1,2,2,2,2.0,40.0,10.0,50.0,12.0,2.0,1.0,63.3,0.817,0.0,63.2
33.0,2,2,2,1,0,48.0,6.0,8.4,11.0,5.0,1.0,2.0,65.1,0.956,0.0,58.2
33.0,0,1,0,1,0,41.0,8.0,36.1,4.0,6.0,4.0,0.0,79.0,0.58,0.0,64.3
18.0,1,0,2,2,1,13.0,18.0,15.5,31.0,13.0,5.0,2.0,41.3,0.898,0.0,69.2
23.0,2,1,0,0,0,23.0,19.0,12.9,10.0,12.0,3.0,3.0,78.7,0.97,1.0,79.3
25.0,1,0,0,1,1,51.0,8.0,13.2,0.0,12.0,1.0,0.0,67.4,0.701,0.0,60.3
29.0,1,1,3,2,1,2.0,42.0,42.2,61.0,6.0,6.0,2.0,57.8,0.935,0.0,73.9
35.0,0,0,3,1,1,35.0,12.0,34.8,15.0,10.0,4.0,0.0,74.4,1.0,1.0,100.0
31.0,3,0,1,1,4,16.0,8.0,16.1,12.0,8.0,6.0,2.0,71.2,0.789,0.0,61.4
17.0,0,0,1,2,1,39.0,30.0,9.4,22.0,8.0,6.0,0.0,48.9,0.869,0.0,58.8
18.0,2,0,2,1,1,7.0,1.0,19.1,0.0,7.0,5.0,1.0,51.8,0.854,0.0,60.7
16.0,3,1,3,2,1,40.0,33.0,13.9,25.0,14.0,1.0,0.0,59.7,0.954,0.0,59.8
18.0,3,0,1,1,1,13.0,35.0,14.7,22.0,11.0,2.0,2.0,74.1,0.994,0.0,74.4
22.0,2,0,0,2,1,51.0,6.0,11.0,0.0,5.0,2.0,3.0,81.0,0.736,1.0,65.4
28.0,2,0,2,0,4,39.0,13.0,10.4,21.0,8.0,5.0,0.0,75.9,0.738,0.0,61.1
22.0,2,2,1,1,3,33.0,15.0,12.6,11.0,6.0,2.0,3.0,76.7,0.793,1.0,79.6
24.0,1,0,2,0,1,18.0,46.0,12.5,65.0,8.0,3.0,0.0,80.1,1.0,1.0,93.0
16.0,3,0,0,2,3,16.0,20.0,16.9,22.0,9.0,4.0,3.5,56.7,1.0,1.0,78.4
24.0,2,1,2,2,1,29.0,28.0,7.2,21.0,3.0,3.0,1.0,72.1,0.665,0.0,68.7
20.0,1,0,1,0,3,28.0,12.0,7.0,17.0,8.0,2.0,3.5,68.3,0.928,0.0,78.2
30.0,3,1,2,1,0,48.0,5.0,16.4,13.0,10.0,4.0,3.5,47.6,0.677,0.0,61.6
19.0,4,1,0,1,3,27.0,10.0,14.4,11.0,1.0,2.0,3.5,44.5,1.0,0.0,54.3
24.0,2,1,2,2,4,52.0,12.0,5.6,20.0,6.0,3.0,0.0,69.9,0.754,0.0,59.3
16.0,3,1,3,1,4,3.0,14.0,25.2,23.0,3.0,8.0,1.0,68.5,0.742,0.0,84.1
16.0,3,0,2,2,2,52.0,46.0,8.7,42.0,4.0,7.0,1.0,43.4,1.0,0.0,65.5
20.0,3,1,2,2,2,5.0,12.0,22.3,7.0,4.0,6.0,2.0,65.4,0.905,0.0,74.3
31.0,0,1,3,2,0,39.0,11.0,24.2,16.0,5.0,3.0,3.0,76.6,0.915,0.0,77.3
30.0,2,0,0,1,0,32.0,19.0,43.0625,34.0,4.0,3.0,3.0,96.6,1.0,1.0,100.0
22.0,3,0,0,2,2,27.0,25.0,8.2,25.0,10.0,2.0,3.0,59.0,0.833,1.0,76.6
33.0,2,1,3,2,0,48.0,27.0,30.5,28.0,10.0,4.0,1.0,82.9,0.946,1.0,92.3
32.0,3,1,2,2,3,5.0,19.0,13.5,19.0,10.0,5.0,0.0,79.2,1.0,1.0,100.0
22.0,3,1,0,2,2,15.0,15.0,25.3,7.0,14.0,5.0,0.0,81.9,0.976,1.0,78.7
23.0,1,1,1,2,3,32.0,17.0,12.0,26.0,10.0,5.0,3.0,69.8,0.888,0.0,84.8
35.0,0,1,2,2,4,46.0,25.0,32.9,27.0,5.0,5.0,3.0,36.9,0.772,0.0,52.8
16.0,2,0,2,0,1,14.0,16.0,42.8,13.0,8.0,4.0,1.0,75.6,0.889,1.0,100.0
25.0,1,0,0,0,2,43.0,8.0,24.9,0.0,5.0,4.0,2.0,73.1,0.718,0.0,72.4
20.0,2,1,2,1,1,10.0,16.0,16.1,38.0,12.0,5.0,0.0,47.8,0.894,0.0,84.7
32.0,2,1,0,1,2,34.0,25.0,19.9,29.0,6.0,5.0,3.0,48.8,1.0,1.0,78.1
16.0,2,0,1,0,3,15.0,6.0,6.5,0.0,6.0,6.0,1.0,62.7,0.884,1.0,78.7
17.0,1,2,2,0,4,29.0,15.0,24.1,10.0,7.0,7.0,2.0,75.3,0.874,1.0,90.7
20.0,3,1,2,1,1,16.0,15.0,13.5,9.0,6.0,7.0,3.0,50.1,0.902,0.0,79.3
24.0,0,1,1,1,4,43.0,17.0,6.6,42.0,6.0,1.0,2.0,58.3,0.84,0.0,64.5
27.0,0,1,1,2,1,14.0,46.0,16.9,56.0,15.0,5.0,3.0,93.8,1.0,0.0,87.8
32.0,3,0,2,2,2,30.0,37.0,10.0,54.0,6.0,8.0,1.0,57.6,0.899,0.0,85.0
20.0,0,1,2,2,3,48.0,14.0,7.0,5.0,8.0,5.0,1.0,87.0,0.878,1.0,74.0
20.0,3,0,2,1,0,44.0,21.0,4.4,28.0,7.0,5.0,3.0,77.9,0.883,1.0,80.5
27.0,2,1,1,2,2,45.0,8.0,10.3,29.0,8.0,3.0,3.5,89.9,0.667,0.0,79.2
28.0,0,0,0,2,3,28.0,46.0,41.9,68.0,8.0,3.0,0.0,49.5,0.898,0.0,68.9
31.0,1,0,1,1,4,48.0,15.0,3.5,34.0,9.0,2.0,2.0,77.9,0.831,1.0,85.6
32.0,2,0,3,2,2,45.0,18.0,14.8,12.0,3.0,0.0,2.0,79.0,0.79,0.0,63.1
23.0,0,0,3,2,1,13.0,34.0,13.7,50.0,9.0,3.0,2.0,48.4,0.835,0.0,62.7
25.0,1,0,1,1,1,7.0,32.0,4.2,57.0,6.0,6.0,3.5,82.0,1.0,1.0,98.8
20.0,1,0,2,0,4,39.0,21.0,21.1,28.0,4.0,4.0,2.0,70.5,0.987,1.0,67.9
18.0,2,0,0,0,4,47.0,14.0,15.9,16.0,4.0,1.0,1.0,68.8,0.806,0.0,55.1
27.0,1,1,0,2,4,40.0,23.0,14.0,28.0,7.0,2.0,2.0,79.4,1.0,1.0,100.0
31.0,3,1,0,2,0,28.0,4.0,11.0,0.0,5.0,6.0,0.0,55.4,0.655,0.0,56.3
30.0,2,1,1,1,0,23.0,7.0,20.5,7.0,9.0,3.0,1.0,46.6,0.845,0.0,56.7
24.0,2,1,0,2,3,36.0,32.0,8.0,16.0,9.0,4.0,0.0,77.2,0.987,0.0,80.7
20.0,3,1,1,2,1,24.0,13.0,1.7,16.0,6.0,4.0,0.0,70.4,0.769,0.0,53.1
28.0,1,1,3,1,2,39.0,13.0,13.5,18.0,5.0,2.0,3.0,65.1,0.753,0.0,65.2
35.0,1,0,0,0,1,34.0,27.0,18.2,35.0,10.0,2.0,3.5,56.5,0.824,0.0,67.3
23.0,2,2,1,2,4,28.0,8.0,4.5,1.0,7.0,5.0,1.0,70.7,0.814,0.0,70.5
25.0,3,0,2,2,0,24.0,12.0,24.0,18.0,9.0,7.0,2.0,68.5,0.774,1.0,85.7
19.0,2,1,3,0,2,32.0,20.0,38.4,27.0,4.0,5.0,1.0,35.3,1.0,0.0,57.1
26.0,2,1,2,1,1,45.0,29.0,30.4,43.0,5.0,4.0,1.0,70.6,0.707,1.0,84.3
27.0,1,1,2,2,1,31.0,16.0,30.4,21.0,11.0,5.0,1.0,49.0,0.714,0.0,63.6
31.0,2,1,1,1,4,6.0,35.0,13.5,29.0,8.0,1.0,3.0,74.0,0.949,1.0,95.6
24.0,2,1,2,2,1,16.0,8.0,26.1,13.0,9.0,6.0,2.0,83.8,1.0,1.0,99.0
31.0,2,0,1,1,2,7.0,33.0,6.6,55.0,5.0,2.0,1.0,84.7,0.732,0.0,75.2
34.0,3,1,2,0,1,35.0,9.0,33.4,13.0,10.0,2.0,0.0,59.9,1.0,0.0,68.5
16.0,0,0,1,2,1,26.0,12.0,7.1,20.0,7.0,1.0,1.0,65.6,0.687,0.0,58.1
34.0,1,0,0,0,0,38.0,10.0,11.2,17.0,6.0,3.0,0.0,41.7,0.985,0.0,57.4
31.0,2,1,2,2,0,10.0,18.0,12.8,32.0,6.0,1.0,1.0,69.0,0.875,0.0,55.5
17.0,2,2,2,2,1,3.0,20.0,14.4,34.0,8.0,4.0,2.0,73.2,0.852,0.0,82.6
26.0,2,0,0,2,1,10.0,21.0,13.1,18.0,6.0,3.0,0.0,69.9,0.609,0.0,58.7
25.0,0,1,3,2,4,34.0,34.0,6.2,61.0,9.0,1.0,0.0,91.4,0.892,1.0,83.3
25.0,2,1,2,1,0,12.0,9.0,22.5,0.0,13.0,7.0,0.0,43.9,0.678,0.0,58.4
24.0,0,1,1,0,0,12.0,19.0,15.6,45.0,6.0,5.0,0.0,87.3,0.985,0.0,95.6
24.0,3,1,3,1,3,39.0,3.0,18.4,0.0,8.0,2.0,2.0,48.5,0.823,0.0,70.0
36.0,2,1,1,1,2,6.0,18.0,40.1,15.0,4.0,3.0,1.0,81.3,1.0,1.0,84.6
16.0,1,0,2,2,3,35.0,44.0,6.1,30.0,8.0,5.0,1.0,50.1,0.855,1.0,67.1
24.0,3,1,2,1,4,16.0,15.0,9.1,20.0,7.0,4.0,1.0,74.8,0.888,1.0,78.5
16.0,1,1,2,0,2,6.0,46.0,14.9,68.0,7.0,3.0,2.0,54.5,0.95,0.0,85.8
16.0,2,2,2,1,0,47.0,17.0,14.3,15.0,13.0,3.0,3.0,69.7,0.745,0.0,64.5
16.0,3,2,2,2,4,36.0,27.0,31.4,50.0,7.0,5.0,0.0,61.4,1.0,0.0,75.9
29.0,2,0,2,2,1,23.0,23.0,20.2,45.0,5.0,6.0,0.0,54.8,0.801,0.0,67.2
37.0,3,0,3,2,1,50.0,26.0,19.4,15.0,9.0,1.0,0.0,74.1,0.843,0.0,69.3
27.0,0,0,3,0,4,28.0,11.0,11.9,12.0,8.0,0.0,0.0,65.1,0.765,0.0,43.7
33.0,1,1,0,1,4,37.0,24.0,22.5,13.0,9.0,3.0,1.0,75.4,0.746,0.0,78.5
32.0,2,1,0,1,4,48.0,13.0,10.9,36.0,4.0,5.0,3.0,67.6,0.829,0.0,73.8
25.0,2,1,3,1,4,24.0,4.0,2.1,4.0,7.0,1.0,3.5,72.2,0.681,1.0,88.0
16.0,2,1,0,2,1,20.0,17.0,7.4,38.0,11.0,2.0,2.0,65.9,1.0,0.0,74.6
31.0,2,0,0,1,4,51.0,11.0,36.0,4.0,5.0,3.0,0.0,55.2,0.778,0.0,62.7
32.0,2,0,3,1,3,34.0,22.0,6.1,43.0,6.0,3.0,1.0,78.1,0.742,1.0,100.0
16.0,1,0,2,2,0,13.0,21.0,18.2,33.0,3.0,3.0,2.0,58.8,0.874,0.0,64.9
16.0,2,1,2,2,4,40.0,10.0,11.5,4.0,3.0,1.0,0.0,66.0,0.642,0.0,56.7
26.0,2,1,2,0,4,4.0,18.0,10.0,21.0,8.0,4.0,0.0,66.0,0.734,0.0,52.3
34.0,0,1,0,1,4,27.0,42.0,15.1,23.0,8.0,3.0,1.0,66.4,0.667,1.0,79.3
26.0,3,0,2,0,0,47.0,28.0,20.4,23.0,9.0,4.0,1.0,82.8,0.861,0.0,71.9
22.0,1,1,3,2,1,41.0,7.0,14.8,20.0,5.0,5.0,2.0,75.4,0.939,0.0,65.3
24.0,2,1,2,2,0,49.0,27.0,7.1,57.0,11.0,6.0,2.0,68.9,1.0,1.0,92.1
26.0,1,1,3,0,1,13.0,31.0,18.7,57.0,6.0,3.0,1.0,78.7,0.756,0.0,77.0
30.0,2,0,1,2,3,14.0,17.0,12.2,25.0,12.0,5.0,2.0,58.7,0.759,0.0,71.4
24.0,3,1,2,2,4,50.0,17.0,4.0,26.0,5.0,3.0,1.0,59.3,0.711,0.0,64.3
22.0,3,1,2,1,2,42.0,7.0,23.1,19.0,1.0,5.0,2.0,32.2,1.0,0.0,55.6
24.0,1,0,0,0,1,44.0,9.0,6.5,22.0,8.0,9.0,1.0,90.8,0.787,0.0,76.7
34.0,3,0,2,2,0,3.0,11.0,19.9,14.0,6.0,5.0,1.0,45.4,0.818,0.0,75.6
37.0,2,0,1,1,1,42.0,10.0,28.3,15.0,3.0,9.0,2.0,66.2,0.86,0.0,70.3
33.0,1,0,2,2,1,3.0,10.0,40.9,1.0,5.0,6.0,1.0,76.9,0.763,0.0,79.5
24.0,3,0,2,2,0,30.0,11.0,4.7,0.0,10.0,2.0,3.0,67.3,1.0,1.0,87.9
21.0,1,1,0,2,1,6.0,17.0,17.3,5.0,7.0,1.0,2.0,46.6,0.802,0.0,49.7
37.0,3,1,2,1,0,1.0,21.0,43.0625,6.0,6.0,5.0,3.5,81.6,0.818,1.0,91.0
16.0,2,0,1,2,4,33.0,14.0,17.4,15.0,7.0,5.0,1.0,70.8,0.794,0.0,68.1
25.0,2,1,0,2,4,42.0,25.0,21.2,31.0,8.0,8.0,1.0,51.5,0.855,0.0,66.0
28.0,2,0,2,2,3,21.0,26.0,6.3,12.0,7.0,3.0,3.5,76.7,0.862,0.0,69.2
26.0,0,1,2,1,0,37.0,13.0,15.7,5.0,7.0,6.0,0.0,94.0,0.827,0.0,69.3
21.0,2,0,1,1,2,34.0,23.0,11.5,52.0,5.0,2.0,0.0,75.9,0.85,1.0,67.7
31.0,2,0,1,1,1,32.0,13.0,21.1,22.0,5.0,4.0,3.0,36.1,0.821,0.0,67.5
17.0,2,1,2,1,1,21.0,17.0,7.2,36.0,9.0,7.0,1.0,72.3,0.764,0.0,73.4
21.0,1,1,0,2,4,26.0,25.0,19.5,40.0,4.0,3.0,2.0,65.7,0.901,0.0,69.2
20.0,2,0,2,0,2,47.0,12.0,25.6,19.0,13.0,6.0,1.0,83.3,0.877,0.0,85.1
24.0,1,0,2,1,1,41.0,36.0,24.7,57.0,10.0,6.0,2.0,49.8,0.76,0.0,68.8
28.0,2,0,2,2,3,31.0,17.0,13.0,3.0,4.0,3.0,3.5,66.9,0.929,1.0,73.4
26.0,3,1,2,1,1,20.0,20.0,23.9,34.0,9.0,5.0,1.0,67.4,0.804,0.0,75.5
26.0,1,0,3,2,2,18.0,28.0,38.5,21.0,8.0,4.0,2.0,92.2,1.0,0.0,98.2
24.0,2,0,0,0,2,21.0,3.0,11.4,0.0,9.0,6.0,3.5,61.7,1.0,0.0,67.1
21.0,3,0,0,0,2,50.0,23.0,9.8,23.0,6.0,1.0,2.0,85.7,0.733,0.0,76.5
16.0,2,1,2,1,4,48.0,32.0,19.6,20.0,6.0,3.0,3.0,100.0,1.0,1.0,88.0
31.0,0,0,2,2,1,16.0,27.0,11.8,19.0,8.0,2.0,1.0,60.5,1.0,1.0,82.4
27.0,2,0,2,1,3,41.0,16.0,39.1,19.0,6.0,6.0,2.0,72.9,0.777,1.0,82.4
20.0,2,1,2,1,3,26.0,9.0,25.7,22.0,3.0,5.0,3.0,67.4,0.731,0.0,83.0
16.0,1,1,0,0,4,10.0,14.0,17.3,32.0,7.0,6.0,1.0,73.0,0.812,0.0,74.7
19.0,3,0,2,2,1,7.0,28.0,35.1,25.0,7.0,4.0,3.5,73.3,0.982,1.0,72.5
31.0,3,1,1,0,2,34.0,18.0,24.3,31.0,14.0,2.0,3.0,69.6,1.0,1.0,83.8
26.0,1,1,1,1,4,2.0,17.0,18.6,0.0,4.0,4.0,2.0,39.0,0.989,0.0,58.5
25.0,2,1,0,1,1,43.0,25.0,43.0625,32.0,5.0,4.0,0.0,76.8,0.894,1.0,93.6
25.0,0,1,1,1,2,28.0,11.0,19.2,27.0,6.0,4.0,2.0,60.5,0.907,0.0,80.1
30.0,2,1,2,2,4,18.0,21.0,7.8,11.0,9.0,2.0,0.0,72.7,0.594,0.0,53.6
23.0,4,0,2,1,1,21.0,20.0,9.9,30.0,10.0,4.0,3.0,80.6,0.789,1.0,92.9
18.0,2,1,2,2,4,9.0,23.0,25.0,20.0,4.0,4.0,3.0,71.3,0.951,0.0,73.0
16.0,2,1,3,2,1,6.0,18.0,11.7,32.0,7.0,2.0,0.0,77.7,0.644,0.0,65.0
32.0,2,0,1,2,2,40.0,12.0,12.7,27.0,6.0,1.0,0.0,74.0,0.84,0.0,72.2
25.0,0,0,0,1,1,27.0,21.0,12.3,0.0,13.0,3.0,1.0,67.4,0.804,0.0,61.8
23.0,0,0,2,2,0,41.0,22.0,16.1,37.0,7.0,5.0,3.0,74.6,0.822,1.0,99.3
23.0,3,1,2,2,3,50.0,3.0,35.7,4.0,6.0,4.0,1.0,64.4,0.847,0.0,67.0
18.0,2,1,0,2,0,51.0,3.0,17.5,4.0,3.0,5.0,2.0,47.9,0.72,0.0,58.3
29.0,1,0,3,2,1,51.0,22.0,27.1,20.0,7.0,5.0,1.0,71.0,0.851,0.0,78.6
32.0,1,1,2,0,2,31.0,20.0,13.2,21.0,10.0,6.0,1.0,45.2,0.868,0.0,64.4
25.0,1,1,2,1,4,45.0,32.0,6.2,45.0,7.0,4.0,0.0,71.0,0.762,1.0,82.1
16.0,1,1,0,2,0,5.0,12.0,4.7,17.0,5.0,3.0,3.0,67.9,0.923,1.0,81.4
19.0,2,1,3,2,2,12.0,19.0,6.7,31.0,3.0,4.0,2.0,51.2,0.608,0.0,57.3
19.0,1,0,1,1,3,34.0,46.0,3.8,68.0,7.0,3.0,3.0,81.4,0.901,1.0,78.7
24.0,2,0,0,2,3,42.0,23.0,29.9,46.0,6.0,4.0,1.0,51.3,0.905,1.0,88.7
28.0,4,0,2,2,1,50.0,26.0,10.4,36.0,6.0,5.0,2.0,82.1,0.952,0.0,78.3
26.0,3,1,2,1,1,38.0,26.0,16.1,44.0,5.0,2.0,2.0,62.0,0.986,0.0,78.8
18.0,2,1,2,2,1,2.0,12.0,12.4,19.0,5.0,3.0,1.0,61.7,0.904,0.0,69.7
30.0,2,1,2,1,1,19.0,21.0,9.7,35.0,6.0,9.0,2.0,68.6,1.0,0.0,99.7
33.0,0,0,1,1,4,21.0,8.0,5.5,11.0,9.0,2.0,3.0,66.3,0.966,1.0,90.1
16.0,2,1,2,1,0,24.0,15.0,36.1,25.0,6.0,3.0,0.0,66.9,0.93,1.0,93.4
28.0,1,0,2,2,3,22.0,9.0,4.7,26.0,10.0,5.0,2.0,84.2,0.808,0.0,70.3
24.0,1,1,0,2,3,34.0,12.0,21.0,25.0,10.0,3.0,2.0,44.7,0.783,0.0,56.0
22.0,2,0,0,2,2,3.0,8.0,34.6,7.0,8.0,9.0,2.0,58.8,0.6,0.0,81.2
29.0,3,0,2,2,1,22.0,40.0,33.2,61.0,7.0,4.0,3.5,99.6,0.864,1.0,100.0
26.0,2,0,3,2,0,24.0,13.0,8.7,18.0,7.0,2.0,1.0,78.7,0.887,1.0,75.6
24.0,2,1,0,0,4,36.0,41.0,23.8,59.0,5.0,7.0,3.0,58.7,0.943,0.0,75.8
24.0,2,0,3,1,0,34.0,10.0,15.5,10.0,7.0,6.0,1.0,71.1,1.0,0.0,85.5
31.0,2,1,3,1,0,44.0,5.0,14.2,0.0,4.0,3.0,2.0,63.6,0.709,0.0,50.3
24.0,2,1,2,1,4,43.0,23.0,25.6,48.0,7.0,4.0,2.0,76.2,0.94,1.0,93.8
16.0,2,2,2,2,2,19.0,21.0,15.2,0.0,6.0,3.0,3.0,65.5,0.931,0.0,62.4
35.0,2,0,0,1,2,9.0,30.0,13.4,56.0,8.0,3.0,3.0,63.9,1.0,1.0,91.8
25.0,2,1,2,1,2,49.0,15.0,9.6,18.0,4.0,1.0,3.5,90.9,0.663,0.0,63.6
19.0,1,1,2,0,1,38.0,46.0,16.1,51.0,8.0,3.0,1.0,69.6,0.948,1.0,89.0
22.0,3,0,2,2,1,35.0,46.0,17.9,68.0,15.0,4.0,2.0,68.7,1.0,1.0,88.3
17.0,2,1,2,1,4,31.0,21.0,19.5,24.0,6.0,1.0,0.0,72.3,0.807,0.0,77.5
22.0,2,1,0,2,4,24.0,18.0,13.2,20.0,10.0,4.0,2.0,90.4,0.904,1.0,83.4
27.0,3,0,3,1,3,9.0,4.0,5.4,4.0,3.0,2.0,0.0,71.7,0.562,1.0,73.0
35.0,3,1,0,2,4,24.0,13.0,30.4,19.0,6.0,7.0,2.0,81.1,0.813,0.0,69.9
27.0,1,0,0,2,2,47.0,13.0,23.4,34.0,15.0,7.0,1.0,68.6,1.0,1.0,92.6
19.0,4,0,3,2,3,8.0,26.0,20.1,6.0,6.0,1.0,1.0,62.0,0.844,1.0,69.4
32.0,3,2,1,2,1,38.0,15.0,43.0625,33.0,6.0,5.0,2.0,63.1,0.836,0.0,86.0
23.0,4,0,2,1,2,12.0,9.0,5.4,0.0,7.0,3.0,3.5,75.3,0.522,0.0,69.6
27.0,1,1,2,1,0,35.0,37.0,29.1,39.0,5.0,7.0,0.0,70.6,0.818,1.0,81.8
28.0,3,0,3,0,1,15.0,10.0,16.1,18.0,0.0,3.0,2.0,83.9,0.802,0.0,71.7
16.0,2,0,1,1,3,17.0,17.0,32.1,13.0,5.0,3.0,3.0,50.9,0.917,1.0,57.0
20.0,2,1,1,1,0,43.0,37.0,5.7,29.0,10.0,3.0,0.0,47.8,0.803,0.0,66.8
25.0,4,1,2,2,3,22.0,42.0,23.6,61.0,6.0,3.0,1.0,63.5,1.0,1.0,75.8
20.0,3,1,0,2,1,31.0,15.0,6.3,19.0,15.0,3.0,3.0,58.4,0.71,0.0,74.6
29.0,2,1,1,1,2,22.0,13.0,18.0,25.0,5.0,3.0,1.0,76.3,0.917,0.0,78.1
32.0,4,1,0,1,0,42.0,21.0,25.5,30.0,13.0,5.0,0.0,68.3,0.884,0.0,70.8
16.0,0,1,2,2,4,31.0,24.0,22.3,33.0,11.0,6.0,0.0,62.1,0.807,0.0,64.1
30.0,2,0,2,1,4,4.0,21.0,12.9,20.0,3.0,1.0,3.0,69.0,0.942,0.0,71.3
24.0,1,1,0,1,1,1.0,17.0,11.3,11.0,8.0,6.0,1.0,80.1,0.952,1.0,100.0
19.0,2,1,1,2,3,46.0,12.0,26.9,17.0,6.0,5.0,1.0,66.8,0.795,0.0,59.9
29.0,0,1,2,2,0,41.0,14.0,10.9,47.0,4.0,3.0,2.0,49.2,0.852,0.0,76.8
20.0,1,2,1,1,2,36.0,33.0,21.6,34.0,7.0,5.0,3.0,46.7,0.736,0.0,66.0
32.0,2,1,1,1,4,40.0,15.0,26.5,19.0,4.0,2.0,1.0,82.9,0.775,1.0,90.1
24.0,1,1,0,2,2,31.0,14.0,5.5,17.0,5.0,2.0,1.0,48.3,0.989,0.0,49.4
21.0,1,1,2,2,3,14.0,46.0,12.8,68.0,7.0,4.0,1.0,49.1,1.0,0.0,63.1
35.0,3,2,2,0,1,42.0,10.0,34.9,31.0,8.0,2.0,2.0,86.9,0.696,1.0,69.2
32.0,2,1,2,1,1,51.0,12.0,12.8,30.0,9.0,4.0,2.0,82.2,0.643,1.0,82.8
19.0,1,1,0,1,3,36.0,11.0,43.0625,13.0,8.0,4.0,3.0,69.4,0.855,0.0,78.8
18.0,2,1,3,2,2,8.0,18.0,16.8,17.0,10.0,5.0,2.0,71.6,0.85,0.0,64.7
21.0,2,1,3,0,4,33.0,23.0,14.4,33.0,7.0,4.0,3.0,78.8,0.888,0.0,75.0
19.0,2,0,3,2,1,39.0,9.0,22.8,15.0,5.0,5.0,2.0,62.2,0.65,0.0,57.7
21.0,2,0,2,0,1,4.0,10.0,29.8,26.0,6.0,3.0,3.0,77.1,0.767,1.0,91.3
27.0,1,1,2,0,2,35.0,12.0,15.7,2.0,6.0,2.0,2.0,56.5,0.709,0.0,56.8
26.0,3,0,2,2,1,3.0,13.0,33.7,13.0,8.0,3.0,3.5,73.4,0.821,1.0,100.0
16.0,4,0,2,2,4,27.0,14.0,32.2,15.0,6.0,4.0,0.0,63.7,0.678,0.0,59.4
31.0,1,1,3,2,3,1.0,16.0,40.1,18.0,5.0,4.0,0.0,54.6,0.867,0.0,70.4
26.0,3,1,1,2,1,48.0,7.0,14.7,15.0,9.0,3.0,2.0,68.2,0.899,1.0,76.5
16.0,1,1,2,2,2,21.0,8.0,14.3,11.0,4.0,7.0,2.0,60.7,0.727,0.0,81.6
27.0,3,0,1,1,1,32.0,21.0,12.5,29.0,6.0,4.0,1.0,76.0,0.754,0.0,70.7
25.0,2,0,2,2,4,28.0,11.0,21.8,21.0,4.0,6.0,1.0,60.7,0.812,0.0,61.3
26.0,2,1,3,0,1,26.0,5.0,43.0625,0.0,7.0,3.0,1.0,100.0,0.815,1.0,99.2
27.0,1,0,2,2,0,5.0,8.0,7.5,0.0,5.0,2.0,3.0,74.2,0.901,0.0,63.8
28.0,2,1,2,1,1,27.0,22.0,4.8,17.0,8.0,2.0,3.0,69.3,0.904,1.0,62.7
17.0,1,0,3,0,0,9.0,13.0,14.8,29.0,9.0,3.0,2.0,48.1,0.841,0.0,51.3
20.0,0,0,2,2,4,52.0,20.0,19.2,19.0,6.0,2.0,0.0,75.4,0.974,1.0,79.5
27.0,2,1,3,1,1,30.0,17.0,28.8,2.0,8.0,9.5,2.0,57.1,0.855,0.0,73.1
22.0,1,1,0,2,0,2.0,14.0,28.0,34.0,6.0,2.0,1.0,65.8,0.864,1.0,90.2
26.0,2,0,2,1,1,7.0,7.0,7.2,13.0,3.0,0.0,0.0,46.2,0.803,0.0,61.1
24.0,3,1,2,0,0,46.0,33.0,10.5,54.0,11.0,2.0,2.0,58.9,0.818,0.0,58.8
30.0,2,1,0,0,1,23.0,7.0,14.5,5.0,6.0,2.0,2.0,67.4,0.879,0.0,65.4
17.0,1,1,0,2,1,43.0,7.0,21.6,15.0,4.0,6.0,0.0,81.6,0.636,0.0,69.2
24.0,3,2,2,0,1,9.0,19.0,33.4,21.0,10.0,5.0,2.0,78.7,0.696,0.0,73.5
26.0,3,1,0,1,3,30.0,19.0,20.4,19.0,14.0,4.0,2.0,72.3,0.804,0.0,68.5
